environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,target_policy,independent_logged_datasets,intervals_containing_exact_true_value,repeated_dataset_empirical_coverage,binomial_ci_low,binomial_ci_high,binomial_ci_method,true_value_invariant
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,crossfit_stronger,none,masked,severity_rule,200,8,0.04,0.02040563207,0.0769320682,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,36,0.18,0.1329462586,0.2391147503,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,none,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,none,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,none,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,none,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,none,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,empirical_behavior,200,167,0.835,0.7773421846,0.8800314467,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,random_supported,200,161,0.805,0.7445595563,0.8539447947,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,maximum_supported_action,200,2,0.01,0.002746658134,0.03572176172,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,severity_rule,200,8,0.04,0.02040563207,0.0769320682,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,40,0.2,0.1504520093,0.2608551866,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,IS,crossfit_stronger,20,masked,empirical_behavior,200,3,0.015,0.005114237793,0.04316572879,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,IS,crossfit_stronger,20,masked,random_supported,200,13,0.065,0.03837635465,0.1080190793,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,IS,crossfit_stronger,20,masked,minimum_supported_action,200,12,0.06,0.03465219425,0.101931693,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,IS,crossfit_stronger,20,masked,maximum_supported_action,200,168,0.84,0.7828592984,0.8843258797,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,IS,crossfit_stronger,20,masked,severity_rule,200,100,0.5,0.4313608596,0.5686391404,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,IS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,132,0.66,0.5918849553,0.7220845403,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WIS,crossfit_stronger,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WIS,crossfit_stronger,20,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WIS,crossfit_stronger,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WIS,crossfit_stronger,20,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WIS,crossfit_stronger,20,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,PDIS,crossfit_stronger,20,masked,empirical_behavior,200,3,0.015,0.005114237793,0.04316572879,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,PDIS,crossfit_stronger,20,masked,random_supported,200,13,0.065,0.03837635465,0.1080190793,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,PDIS,crossfit_stronger,20,masked,minimum_supported_action,200,12,0.06,0.03465219425,0.101931693,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,PDIS,crossfit_stronger,20,masked,maximum_supported_action,200,168,0.84,0.7828592984,0.8843258797,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,PDIS,crossfit_stronger,20,masked,severity_rule,200,100,0.5,0.4313608596,0.5686391404,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,PDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,132,0.66,0.5918849553,0.7220845403,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WPDIS,crossfit_stronger,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WPDIS,crossfit_stronger,20,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WPDIS,crossfit_stronger,20,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WPDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,CWPDIS,crossfit_stronger,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,CWPDIS,crossfit_stronger,20,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,CWPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,CWPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,CWPDIS,crossfit_stronger,20,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,CWPDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,DR,crossfit_stronger,20,masked,empirical_behavior,200,26,0.13,0.0902820228,0.1836635187,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,DR,crossfit_stronger,20,masked,random_supported,200,63,0.315,0.2546232099,0.3823495609,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,DR,crossfit_stronger,20,masked,minimum_supported_action,200,11,0.055,0.0309853417,0.09578699877,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,DR,crossfit_stronger,20,masked,maximum_supported_action,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,DR,crossfit_stronger,20,masked,severity_rule,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,DR,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,118,0.59,0.5207645903,0.6558432509,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WDR,crossfit_stronger,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WDR,crossfit_stronger,20,masked,random_supported,200,194,0.97,0.9361057075,0.9861796857,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WDR,crossfit_stronger,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WDR,crossfit_stronger,20,masked,maximum_supported_action,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WDR,crossfit_stronger,20,masked,severity_rule,200,177,0.885,0.833352831,0.9221362677,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,WDR,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,164,0.82,0.7608852497,0.8670537414,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,FQE,crossfit_stronger,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,FQE,crossfit_stronger,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,FQE,crossfit_stronger,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,FQE,crossfit_stronger,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,FQE,crossfit_stronger,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,FQE,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,20,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,20,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,20,masked,maximum_supported_action,200,41,0.205,0.154861762,0.2662569805,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,20,masked,severity_rule,200,14,0.07,0.04215217183,0.1140548089,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,68,0.34,0.2779154597,0.4081150447,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,20,masked,random_supported,200,193,0.965,0.9295293885,0.982944458,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,20,masked,minimum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,20,masked,maximum_supported_action,200,21,0.105,0.06970748793,0.1551803199,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,20,masked,severity_rule,200,43,0.215,0.1637187625,0.2770230735,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,104,0.52,0.4510378507,0.5882083362,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,minimum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,maximum_supported_action,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,severity_rule,200,43,0.215,0.1637187625,0.2770230735,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,116,0.58,0.5107207394,0.6462640084,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,empirical_behavior,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,random_supported,200,180,0.9,0.8505941876,0.9343295513,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,64,0.32,0.2592653332,0.3875189843,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,severity_rule,200,31,0.155,0.1113963693,0.2116069059,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,112,0.56,0.4907167533,0.6270218075,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,crossfit_stronger,20,masked,empirical_behavior,200,174,0.87,0.8163364813,0.9097179772,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,crossfit_stronger,20,masked,random_supported,200,172,0.86,0.8051011913,0.9013301737,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,67,0.335,0.2732408698,0.4029780879,wilson_95,True
