environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability,rank_and_sign_applicable,null_response_note
respiratory_null_response_v1,respiratory,null_response,8,WDR,paper_lstm_h16,20,masked,200,,,,0.786,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WDR,paper_lstm_h16,none,masked,200,,,,0.786,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,crossfit_stronger,20,masked,200,,,,0.774,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,crossfit_stronger,none,masked,200,,,,0.774,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,exact_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,exact_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,misspecified_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,misspecified_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,paper_lstm_h16,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WIS,paper_lstm_h16,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,crossfit_stronger,20,masked,200,,,,0.787,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,crossfit_stronger,none,masked,200,,,,0.787,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,exact_behavior,20,masked,200,,,,0.794,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,exact_behavior,none,masked,200,,,,0.794,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,misspecified_behavior,20,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,misspecified_behavior,none,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,paper_lstm_h16,20,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,WPDIS,paper_lstm_h16,none,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,crossfit_stronger,20,masked,200,,,,0.787,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,crossfit_stronger,none,masked,200,,,,0.787,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,exact_behavior,20,masked,200,,,,0.794,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,exact_behavior,none,masked,200,,,,0.794,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,misspecified_behavior,20,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,misspecified_behavior,none,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
respiratory_null_response_v1,respiratory,null_response,8,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,,,,0.793,False,no_nonzero_true_order_or_behavior_relative_sign
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,crossfit_stronger,20,masked,200,0.9502857143,0.9526666667,0.972,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,crossfit_stronger,none,masked,200,0.9377142857,0.9426666667,0.966,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,exact_behavior,20,masked,200,0.9457142857,0.949,0.965,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,exact_behavior,none,masked,200,0.9302857143,0.938,0.959,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,misspecified_behavior,20,masked,200,0.9497142857,0.9516666667,0.97,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,misspecified_behavior,none,masked,200,0.9425714286,0.9466666667,0.967,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,paper_lstm_h16,20,masked,200,0.9482857143,0.9513333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,CWPDIS,paper_lstm_h16,none,masked,200,0.9477142857,0.9503333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,crossfit_stronger,20,masked,200,0.8351428571,0.8723333333,0.813,0.042,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,crossfit_stronger,none,masked,200,0.9268571429,0.937,0.93,0.004,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,exact_behavior,20,masked,200,0.904,0.9196666667,0.886,0.011,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,exact_behavior,none,masked,200,0.8614285714,0.8913333333,0.906,0.004,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,misspecified_behavior,20,masked,200,0.898,0.9193333333,0.882,0.015,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,misspecified_behavior,none,masked,200,0.9128571429,0.9323333333,0.919,0.008,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,paper_lstm_h16,20,masked,200,0.8394285714,0.878,0.82,0.034,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,DR,paper_lstm_h16,none,masked,200,0.9065714286,0.9266666667,0.888,0.013,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,crossfit_stronger,20,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,crossfit_stronger,none,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,exact_behavior,20,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,exact_behavior,none,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,misspecified_behavior,20,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,misspecified_behavior,none,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,paper_lstm_h16,20,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,FQE,paper_lstm_h16,none,masked,200,0.8585714286,0.889,0.838,0.123,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,crossfit_stronger,20,masked,200,0.8294285714,0.868,0.805,0.044,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,crossfit_stronger,none,masked,200,0.9234285714,0.935,0.927,0.004,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,exact_behavior,20,masked,200,0.892,0.9093333333,0.869,0.01,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,exact_behavior,none,masked,200,0.8514285714,0.883,0.896,0.004,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,misspecified_behavior,20,masked,200,0.8848571429,0.9106666667,0.871,0.015,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,misspecified_behavior,none,masked,200,0.9085714286,0.9293333333,0.915,0.009,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,paper_lstm_h16,20,masked,200,0.8197142857,0.8666666667,0.812,0.043,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,IS,paper_lstm_h16,none,masked,200,0.8837142857,0.911,0.87,0.016,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,crossfit_stronger,20,masked,200,0.8294285714,0.868,0.805,0.044,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,crossfit_stronger,none,masked,200,0.9234285714,0.935,0.927,0.004,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,exact_behavior,20,masked,200,0.892,0.9093333333,0.869,0.01,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,exact_behavior,none,masked,200,0.8514285714,0.883,0.896,0.004,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,misspecified_behavior,20,masked,200,0.8848571429,0.9106666667,0.871,0.015,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,misspecified_behavior,none,masked,200,0.9085714286,0.9293333333,0.915,0.009,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,paper_lstm_h16,20,masked,200,0.8197142857,0.8666666667,0.812,0.043,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,PDIS,paper_lstm_h16,none,masked,200,0.8837142857,0.911,0.87,0.016,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,crossfit_stronger,20,masked,200,0.9562857143,0.9596666667,0.977,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,crossfit_stronger,none,masked,200,0.9445714286,0.949,0.97,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,exact_behavior,20,masked,200,0.9502857143,0.9526666667,0.971,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,exact_behavior,none,masked,200,0.9374285714,0.9443333333,0.966,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,misspecified_behavior,20,masked,200,0.9531428571,0.9553333333,0.977,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,misspecified_behavior,none,masked,200,0.9457142857,0.9496666667,0.974,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,paper_lstm_h16,20,masked,200,0.9545714286,0.9566666667,0.978,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WDR,paper_lstm_h16,none,masked,200,0.9528571429,0.9553333333,0.978,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,crossfit_stronger,20,masked,200,0.9502857143,0.9526666667,0.972,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,crossfit_stronger,none,masked,200,0.9377142857,0.9426666667,0.966,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,exact_behavior,20,masked,200,0.9457142857,0.949,0.965,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,exact_behavior,none,masked,200,0.9302857143,0.938,0.959,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,misspecified_behavior,20,masked,200,0.9497142857,0.9516666667,0.97,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,misspecified_behavior,none,masked,200,0.9425714286,0.9466666667,0.967,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,paper_lstm_h16,20,masked,200,0.9482857143,0.9513333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WIS,paper_lstm_h16,none,masked,200,0.9477142857,0.9503333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,crossfit_stronger,20,masked,200,0.9502857143,0.9526666667,0.972,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,crossfit_stronger,none,masked,200,0.9377142857,0.9426666667,0.966,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,exact_behavior,20,masked,200,0.9457142857,0.949,0.965,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,exact_behavior,none,masked,200,0.9302857143,0.938,0.959,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,misspecified_behavior,20,masked,200,0.9497142857,0.9516666667,0.97,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,misspecified_behavior,none,masked,200,0.9425714286,0.9466666667,0.967,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,paper_lstm_h16,20,masked,200,0.9482857143,0.9513333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,WPDIS,paper_lstm_h16,none,masked,200,0.9477142857,0.9503333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.9502857143,0.9526666667,0.972,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.9377142857,0.9426666667,0.966,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,exact_behavior,20,masked,200,0.9457142857,0.949,0.965,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,exact_behavior,none,masked,200,0.9302857143,0.938,0.959,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.9497142857,0.9516666667,0.97,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.9425714286,0.9466666667,0.967,0.0,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.9482857143,0.9513333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.9477142857,0.9503333333,0.97,0.001,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,crossfit_stronger,20,masked,200,0.5797142857,0.734,0.595,0.244,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,crossfit_stronger,none,masked,200,0.5774285714,0.7316666667,0.595,0.24,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,exact_behavior,20,masked,200,0.5945714286,0.7476666667,0.632,0.254,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,exact_behavior,none,masked,200,0.5942857143,0.746,0.632,0.254,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,misspecified_behavior,20,masked,200,0.5822857143,0.7403333333,0.619,0.258,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,misspecified_behavior,none,masked,200,0.5825714286,0.7396666667,0.619,0.258,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,paper_lstm_h16,20,masked,200,0.5685714286,0.7296666667,0.592,0.26,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,CWPDIS,paper_lstm_h16,none,masked,200,0.5654285714,0.7283333333,0.591,0.261,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,crossfit_stronger,20,masked,200,0.5651428571,0.7423333333,0.638,0.282,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,crossfit_stronger,none,masked,200,0.5968571429,0.7533333333,0.667,0.234,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,exact_behavior,20,masked,200,0.6351428571,0.7633333333,0.64,0.201,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,exact_behavior,none,masked,200,0.61,0.7486666667,0.649,0.155,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,misspecified_behavior,20,masked,200,0.7142857143,0.813,0.738,0.188,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,misspecified_behavior,none,masked,200,0.71,0.81,0.745,0.185,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,paper_lstm_h16,20,masked,200,0.6985714286,0.8053333333,0.74,0.192,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,DR,paper_lstm_h16,none,masked,200,0.7202857143,0.8163333333,0.754,0.184,True,
