task,mechanism,world_model,planner,variant,training_seed,exact_return,predicted_value,exploitation_gap,cem_iterations,candidate_sequences,elite_count,minimum_unique_sequences,support_mask_bypass,first_action_only_execution,matched_query_budget,claim_boundary
shock,interior_optimum,transformer_world_model,H1_exhaustive,support_constrained,3414,0.3640147733617633,2.0528855212654795,1.6888707479037162,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model,H1_exhaustive,support_and_uncertainty_penalized,3414,0.3640147733617633,2.0528855212654795,1.6888707479037162,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model,H4_categorical_CEM,support_constrained,3414,0.364569128203293,1.94275808417448,1.5781889559711868,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model,H4_categorical_CEM,support_and_uncertainty_penalized,3414,0.3647527746302381,1.94244108749118,1.5776883128609416,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model,H8_categorical_CEM,support_constrained,3414,0.3674918689628533,1.7924575214602645,1.424965652497411,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model,H8_categorical_CEM,support_and_uncertainty_penalized,3414,0.3675426635195702,1.793674154547238,1.426131491027668,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm,H1_exhaustive,support_constrained,3414,0.3640147733617633,2.0528855212654795,1.6888707479037162,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm,H1_exhaustive,support_and_uncertainty_penalized,3414,0.3640147733617633,2.0528855212654795,1.6888707479037162,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_constrained,3414,0.364569128203293,1.94275808417448,1.5781889559711868,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_and_uncertainty_penalized,3414,0.364176210106516,1.935270019970737,1.571093809864221,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_constrained,3414,0.3674918689628533,1.7924575214602645,1.424965652497411,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_and_uncertainty_penalized,3414,0.3666123800810795,1.7749483350021595,1.40833595492108,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble,H1_exhaustive,support_constrained,3414,0.3640147733617633,2.0528855212654795,1.6888707479037162,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble,H1_exhaustive,support_and_uncertainty_penalized,3414,0.3640147733617633,2.0528855212654795,1.6888707479037162,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble,H4_categorical_CEM,support_constrained,3414,0.364569128203293,1.94275808417448,1.5781889559711868,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble,H4_categorical_CEM,support_and_uncertainty_penalized,3414,0.3645052785542486,1.94530971282788,1.5808044342736314,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble,H8_categorical_CEM,support_constrained,3414,0.3674918689628533,1.7924575214602645,1.424965652497411,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble,H8_categorical_CEM,support_and_uncertainty_penalized,3414,0.3678467817523576,1.789121191584275,1.4212744098319174,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model,H1_exhaustive,support_constrained,3417,0.376215153489677,1.264748762555168,0.8885336090654908,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model,H1_exhaustive,support_and_uncertainty_penalized,3417,0.376215153489677,1.264748762555168,0.8885336090654908,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model,H4_categorical_CEM,support_constrained,3417,0.3777903607166162,1.1882538418310538,0.8104634811144376,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model,H4_categorical_CEM,support_and_uncertainty_penalized,3417,0.3773101294585863,1.1883176073866093,0.811007477928023,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
